id,recorded_at,security,total_bid,total_ask,diff_percent,ppl_dominance,total_bid_splits,total_ask_splits,top_bid_qty,top_bid_price,current_bid_price
125,"2026-01-06 10:22:39",CINV.N0000,26431,56354,-113.2100,16.2800,25,18,900,128.500000,129.250000
126,"2026-01-06 10:22:39",TAP.N0000,345829,749167,-116.6300,34.0900,59,29,52078,42.000000,42.300000
127,"2026-01-06 10:22:39",HNB.N0000,37718,81714,-116.6400,37.1400,48,22,2563,398.000000,400.000000
128,"2026-01-06 10:22:39",MERC.N0000,53456,116924,-118.7300,47.1700,39,14,15873,37.000000,37.700000
129,"2026-01-06 10:22:39",TYRE.N0000,49073,109272,-122.6700,37.7000,42,19,25050,88.500000,89.900000
130,"2026-01-06 10:22:39",CBNK.N0000,1263003,2822116,-123.4400,36.7100,216,100,698891,9.500000,9.600000
131,"2026-01-06 10:22:39",SCAP.N0000,966594,2184676,-126.0200,20.0000,96,64,381230,5.000000,5.200000
132,"2026-01-06 10:22:39",LWL.N0000,70855,160824,-126.9800,18.6400,35,24,8239,50.000000,51.200000
133,"2026-01-06 10:22:39",HAPU.N0000,2375,5401,-127.4100,4.0000,13,12,1000,47.200000,53.200000
134,"2026-01-06 10:22:39",CTEA.N0000,273,623,-128.2100,4.7600,11,10,90,1170.000000,1175.250000
135,"2026-01-06 10:22:39",HELA.N0000,4299733,9926659,-130.8700,5.8800,234,208,1633813,3.000000,3.200000
136,"2026-01-06 10:22:39",ABL.N0000,183011,426094,-132.8200,9.3300,41,34,42700,29.500000,29.500000
137,"2026-01-06 10:22:39",CONN.N0000,65634,155962,-137.6200,-6.3800,22,25,12704,39.600000,40.100000
138,"2026-01-06 10:22:39",ABAN.N0000,4334,10414,-140.2900,-12.0000,11,14,2100,1380.000000,1393.500000
139,"2026-01-06 10:22:39",EML.N0000,737122,1791221,-143.0000,-4.0000,72,78,455894,4.500000,4.700000
140,"2026-01-06 10:22:39",LLUB.N0000,96857,240475,-148.2800,-14.2900,27,36,11119,190.000000,191.000000
141,"2026-01-06 10:22:39",COCO.N0000,85815,224585,-161.7100,10.2000,27,22,18924,54.500000,55.400000
142,"2026-01-06 10:22:39",KCAB.N0000,88678,233488,-163.3000,-18.5200,22,32,8800,143.000000,144.250000
143,"2026-01-06 10:22:39",PAP.N0000,307078,808741,-163.3700,-31.9600,33,64,110500,24.900000,26.000000
144,"2026-01-06 10:22:39",CHMX.N0000,6780,17880,-163.7200,22.2200,22,14,3000,161.000000,168.000000
145,"2026-01-06 10:22:39",MAL.X0000,3751,10156,-170.7500,26.3200,12,7,1600,40.000000,40.600000
146,"2026-01-06 10:22:39",AEL.N0000,225844,617163,-173.2700,-1.7900,55,57,27167,77.300000,77.500000
147,"2026-01-06 10:22:39",CITW.N0000,8348796,23191605,-177.7800,-26.2900,143,245,6696516,1.900000,2.000000
148,"2026-01-06 10:22:39",CARS.N0000,2889,8188,-183.4200,15.3800,15,11,250,742.000000,757.500000
149,"2026-01-06 10:22:39",FCT.N0000,152543,434041,-184.5400,11.3400,54,43,6120,37.200000,37.700000
150,"2026-01-06 10:22:39",ALLI.N0000,7528,21786,-189.4000,10.5300,21,17,1000,370.000000,375.000000
151,"2026-01-06 10:22:39",LOLC.N0000,15188,44362,-192.0900,-8.2000,28,33,2501,555.000000,570.000000
152,"2026-01-06 10:22:39",MGT.N0000,70103,205268,-192.8100,36.2300,47,22,16782,40.200000,40.600000
153,"2026-01-06 10:22:39",HNBF.X0000,355187,1043400,-193.7600,9.4700,52,43,117068,7.300000,7.800000
154,"2026-01-06 10:22:39",BERU.N0000,1588073,4723428,-197.4300,-38.6000,66,149,1032500,3.500000,3.800000
155,"2026-01-06 10:22:39",JFP.N0000,658848,1969440,-198.9200,-59.6500,46,182,95200,15.200000,15.700000
156,"2026-01-06 10:22:39",PMB.N0000,73164,221250,-202.4000,4.4800,35,32,30940,13.500000,13.600000
157,"2026-01-06 10:22:39",COCO.X0000,21808,66586,-205.3300,-26.6700,11,19,10000,43.000000,46.900000
158,"2026-01-06 10:22:39",BOPL.N0000,4717,14469,-206.7400,0.0000,14,14,1910,75.000000,77.500000
159,"2026-01-06 10:22:39",UBF.N0000,3125669,9649667,-208.7200,-25.7900,118,200,1315264,2.900000,3.200000
160,"2026-01-06 10:22:39",ASPH.N0000,54588083,170021465,-211.4600,-13.4900,311,408,42075291,0.400000,0.400000
161,"2026-01-06 10:22:39",COCR.N0000,56180,180714,-221.6700,18.0700,49,34,4952,131.000000,131.750000
162,"2026-01-06 10:22:39",SHOT.N0000,58735,191093,-225.3500,10.0000,22,18,35000,20.300000,22.000000
163,"2026-01-06 10:22:39",TKYO.N0000,55034,181769,-230.2800,20.4800,50,33,23320,114.000000,114.500000
164,"2026-01-06 10:22:39",SIRA.N0000,1200496,3983790,-231.8500,18.4200,90,62,322049,36.000000,36.800000
165,"2026-01-06 10:22:39",LPL.N0000,48620,161648,-232.4700,29.1700,31,17,28700,13.600000,14.100000
166,"2026-01-06 10:22:39",AGST.N0000,547885,1825471,-233.1900,-10.2000,66,81,214539,8.500000,9.000000
167,"2026-01-06 10:22:39",ATL.N0000,206139,693378,-236.3600,-41.6700,14,34,7500,26.000000,26.600000
168,"2026-01-06 10:22:39",AMF.N0000,50264,170775,-239.7600,0.0000,20,20,3663,67.100000,69.100000
169,"2026-01-06 10:22:39",KZOO.N0000,296010,1012879,-242.1800,-40.5400,22,52,75325,11.600000,11.900000
170,"2026-01-06 10:22:39",AHUN.N0000,40041,139735,-248.9800,-24.3200,14,23,10427,117.000000,119.000000
171,"2026-01-06 10:22:39",GREG.N0000,7697,27443,-256.5400,24.3200,23,14,673,150.000000,155.250000
172,"2026-01-06 10:22:39",TILE.N0000,32578,118330,-263.2200,11.1100,20,16,2748,51.000000,51.600000
173,"2026-01-06 10:22:39",MELS.N0000,21689,79145,-264.9100,37.7000,42,19,1950,174.250000,176.000000
174,"2026-01-06 10:22:39",CITH.N0000,2838354,10460339,-268.5400,-27.8700,110,195,1160320,3.700000,4.000000
175,"2026-01-06 10:22:39",MARA.N0000,394206,1476723,-274.6100,8.0500,47,40,171270,6.900000,7.000000
176,"2026-01-06 10:22:39",KHL.N0000,182211,702789,-285.7000,14.2900,48,36,24225,22.500000,22.900000
177,"2026-01-06 10:22:39",KFP.N0000,912,3576,-292.1100,8.3300,13,11,70,165.500000,168.750000
178,"2026-01-06 10:22:39",OSEA.N0000,350342,1401836,-300.1300,7.5000,43,37,53115,40.000000,40.700000
179,"2026-01-06 10:22:39",DIAL.N0000,142330,569779,-300.3200,38.8100,93,41,29067,29.800000,29.800000
180,"2026-01-06 10:22:39",HEXP.N0000,40004,164941,-312.3100,-25.8100,23,39,3010,100.000000,103.250000
181,"2026-01-06 10:22:39",WAPO.N0000,28281,116972,-313.6100,-4.5500,21,23,5578,100.000000,100.750000
182,"2026-01-06 10:22:39",SHL.N0000,393571,1645902,-318.2000,44.3500,83,32,224350,5.500000,5.800000
183,"2026-01-06 10:22:39",LALU.N0000,62633,263502,-320.7100,2.8600,18,17,15000,48.600000,49.200000
184,"2026-01-06 10:22:39",AAF.N0000,41673,179657,-331.1100,-13.5100,16,21,2669,54.500000,55.100000
185,"2026-01-06 10:22:39",HOPL.N0000,5109,22622,-342.7900,2.0400,25,24,500,51.500000,52.600000
186,"2026-01-06 10:22:39",CTC.N0000,1413,6285,-344.8000,-23.5300,13,21,155,1702.500000,1717.000000
187,"2026-01-06 10:22:39",TKYO.X0000,50110,223418,-345.8600,-16.4200,28,39,10000,96.100000,96.700000
188,"2026-01-06 10:22:39",SDF.N0000,17321,78432,-352.8100,30.4300,30,16,7095,41.500000,41.600000
189,"2026-01-06 10:22:39",RCL.N0000,295107,1356236,-359.5700,-7.3500,63,73,147964,48.000000,48.000000
190,"2026-01-06 10:22:39",LVEN.N0000,16144,74864,-363.7300,-3.4500,14,15,5030,69.000000,69.900000
191,"2026-01-06 10:22:39",LCEY.N0000,43332,205752,-374.8300,36.5900,28,13,15925,44.500000,44.500000
192,"2026-01-06 10:22:39",RHL.X0000,40223,191219,-375.4000,-27.2700,16,28,5020,38.000000,40.500000
193,"2026-01-06 10:22:39",PACK.N0000,99214,487211,-391.0700,21.5200,48,31,26902,13.800000,13.900000
194,"2026-01-06 10:22:39",EXT.N0000,70466,349625,-396.1600,-22.2200,21,33,25500,7.000000,7.200000
195,"2026-01-06 10:22:39",CARE.N0000,11536,57415,-397.7000,-9.6800,14,17,4000,54.500000,57.100000
196,"2026-01-06 10:22:39",CHL.X0000,528,2639,-399.8100,0.0000,11,11,87,187.250000,191.500000
197,"2026-01-06 10:22:39",LUMX.N0000,287433,1451041,-404.8300,11.5800,53,42,117780,6.400000,6.600000
198,"2026-01-06 10:22:39",KVAL.N0000,7144,36079,-405.0300,33.3300,22,11,1312,92.200000,92.300000
199,"2026-01-06 10:22:39",DIST.N0000,52310,267373,-411.1300,10.7100,31,25,20000,63.000000,63.000000
200,"2026-01-06 10:22:39",MBSL.N0000,343921,1763522,-412.7700,7.6900,49,42,73750,11.600000,11.900000
201,"2026-01-06 10:22:39",LPRT.N0000,240,1234,-414.1700,-8.3300,11,13,109,410.000000,444.000000
202,"2026-01-06 10:22:39",PLR.N0000,389648,2050522,-426.2500,-27.2700,44,77,194516,34.500000,34.600000
203,"2026-01-06 10:22:39",RWSL.N0000,190123,1010462,-431.4800,8.8200,37,31,50045,24.400000,25.600000
204,"2026-01-06 10:22:39",UAL.N0000,8078,43097,-433.5100,16.0000,29,21,10105,75.000000,78.900000
205,"2026-01-06 10:22:39",MCPL.N0000,6702,36504,-444.6700,2.4400,21,20,1100,56.300000,56.300000
206,"2026-01-06 10:22:39",DPL.N0000,150728,820983,-444.6800,48.9800,73,25,51655,16.200000,17.100000
207,"2026-01-06 10:22:39",KOTA.N0000,402705,2213687,-449.7000,15.5300,93,68,224234,9.100000,9.700000
208,"2026-01-06 10:22:39",DIPD.N0000,153274,851752,-455.7100,3.7000,42,39,5060,63.200000,64.500000
209,"2026-01-06 10:22:39",AGPL.N0000,90899,513910,-465.3600,9.3300,41,34,30977,20.000000,20.300000
210,"2026-01-06 10:22:39",CTLD.N0000,11771,67294,-471.6900,-10.0000,18,22,25010,37.000000,38.200000
211,"2026-01-06 10:22:39",UBC.N0000,173531,993034,-472.2500,-4.8800,39,43,59051,14.600000,14.900000
212,"2026-01-06 10:22:39",SMOT.N0000,144,849,-489.5800,-4.7600,10,11,50,1603.000000,1623.500000
213,"2026-01-06 10:22:39",RICH.N0000,81922,490187,-498.3600,17.9500,23,16,35000,42.000000,42.200000
214,"2026-01-06 10:22:39",SLTL.N0000,25901,156130,-502.8000,-16.0000,21,29,9291,82.000000,83.500000
215,"2026-01-06 10:22:39",EMER.N0000,146244,883155,-503.8900,-30.9500,29,55,27000,10.500000,11.800000
216,"2026-01-06 10:22:39",LGL.N0000,213647,1306338,-511.4500,-6.9000,27,31,11486,75.000000,77.000000
217,"2026-01-06 10:22:39",SINS.N0000,22009,136720,-521.2000,-2.2200,22,23,11320,88.500000,88.700000
218,"2026-01-06 10:22:39",AGAL.N0000,13389,84040,-527.6800,-2.5600,19,20,5000,52.200000,52.600000
219,"2026-01-06 10:22:39",HAYC.N0000,36818,233783,-534.9700,7.4600,36,31,9969,115.000000,115.000000
220,"2026-01-06 10:22:39",ECL.N0000,30978,200529,-547.3300,15.1500,19,14,12454,15.000000,16.000000
221,"2026-01-06 10:22:39",DIMO.N0000,874,5753,-558.2400,-20.0000,10,15,200,2039.750000,2099.000000
222,"2026-01-06 10:22:39",CFI.N0000,1390,9568,-588.3500,-18.5200,11,16,64,440.000000,440.000000
223,"2026-01-06 10:22:39",STAF.N0000,39447,272196,-590.0300,-4.7600,20,22,10040,59.800000,59.900000
224,"2026-01-06 10:22:39",CHL.N0000,2988,21109,-606.4600,14.2900,16,12,1531,265.000000,268.000000
225,"2026-01-06 10:22:39",ASCO.N0000,91626,698931,-662.8100,-20.0000,16,24,31200,42.000000,47.100000
226,"2026-01-06 10:22:39",CSD.N0000,28176,224560,-696.9900,10.2000,27,22,10945,29.500000,29.800000
227,"2026-01-06 10:22:39",LGL.X0000,55717,445408,-699.4100,-45.1000,14,37,22042,60.100000,61.500000
228,"2026-01-06 10:22:39",JETS.N0000,87288,702604,-704.9300,-11.1100,28,35,82000,19.500000,19.900000
229,"2026-01-06 10:22:39",APLA.N0000,13181,108635,-724.1800,-7.3200,19,22,500,193.750000,194.250000
230,"2026-01-06 10:22:39",PARQ.N0000,43994,363960,-727.2900,-16.2800,18,25,5863,94.900000,94.900000
231,"2026-01-06 10:22:39",AINS.N0000,2914,24320,-734.5900,-3.0300,16,17,1100,33.000000,35.500000
232,"2026-01-06 10:22:39",BRR.N0000,6625,55927,-744.1800,0.0000,18,18,2050,22.000000,22.100000
233,"2026-01-06 10:22:39",AFS.N0000,31209,268686,-760.9200,-44.0000,14,36,10000,26.500000,28.000000
234,"2026-01-06 10:22:39",BBH.N0000,11835,102762,-768.2900,-5.2600,18,20,7020,23.000000,24.700000
235,"2026-01-06 10:22:39",VLL.X0000,7922,69599,-778.5500,-21.7400,18,28,3000,16.100000,19.900000
236,"2026-01-06 10:22:39",COLO.N0000,24305,228215,-838.9600,-6.2500,15,17,3200,58.000000,59.000000
237,"2026-01-06 10:22:39",AAIC.N0000,17575,169291,-863.2500,16.8800,45,32,1055,75.100000,75.100000
238,"2026-01-06 10:22:39",SINH.N0000,118302,1161058,-881.4400,32.5300,55,28,50460,10.000000,10.200000
239,"2026-01-06 10:22:39",HNBF.N0000,471617,4742724,-905.6300,-20.1800,91,137,114850,7.200000,8.100000
240,"2026-01-06 10:22:39",HDFC.N0000,55708,567244,-918.2500,0.0000,20,20,3250,56.000000,57.900000
241,"2026-01-06 10:22:39",CDB.N0000,2942,30617,-940.6900,-23.0800,10,16,1063,382.000000,385.000000
242,"2026-01-06 10:22:39",ALUM.N0000,161629,1722193,-965.5200,-30.5100,41,77,41843,21.000000,21.800000
243,"2026-01-06 10:22:39",RIL.N0000,209845,2357005,-1023.2100,-54.7800,26,89,60015,35.500000,35.800000
244,"2026-01-06 10:22:39",CFLB.N0000,4840,55017,-1036.7100,7.1400,15,13,3000,76.500000,78.100000
245,"2026-01-06 10:22:39",DOCK.N0000,63895,732436,-1046.3100,34.4300,41,20,4220,164.500000,164.750000
246,"2026-01-06 10:22:39",BOGA.N0000,30662,357844,-1067.0600,7.9400,34,29,1015,159.750000,161.750000
247,"2026-01-06 10:22:39",REEF.N0000,347150,4142841,-1093.3900,-27.7400,56,99,117005,3.900000,4.300000
248,"2026-01-06 10:22:39",CIND.N0000,7391,92529,-1151.9100,-34.7800,15,31,1046,266.000000,270.500000
249,"2026-01-06 10:22:39",CSLK.N0000,234202,2987234,-1175.4900,-6.6700,49,56,82186,15.000000,15.300000
250,"2026-01-06 10:22:39",PEG.N0000,3725,47540,-1176.2400,-23.0800,10,16,3000,41.500000,45.100000
251,"2026-01-06 10:22:39",ASHO.N0000,315,4205,-1234.9200,-6.2500,15,17,103,3750.000000,3870.000000
252,"2026-01-06 10:22:39",GEST.N0000,614,8207,-1236.6400,4.0000,13,12,1010,190.000000,226.000000
253,"2026-01-06 10:22:39",AHPL.N0000,7753,106293,-1270.9900,11.7600,19,15,1601,57.000000,60.500000
254,"2026-01-06 10:22:39",SERV.N0000,146856,2170798,-1378.1800,0.0000,27,27,57523,21.000000,21.600000
255,"2026-01-06 10:22:39",CTHR.N0000,396,6172,-1458.5900,11.1100,15,12,107,621.000000,655.000000
256,"2026-01-06 10:22:39",HSIG.N0000,9237,146506,-1486.0800,3.2300,16,15,2200,98.000000,98.500000
257,"2026-01-06 10:22:39",SPEN.N0000,20389,344052,-1587.4400,16.6700,28,20,15534,155.000000,155.500000
258,"2026-01-06 10:22:39",SOY.N0000,106,1947,-1736.7900,8.3300,13,11,55,2110.000000,2215.000000
259,"2026-01-06 10:22:39",KHC.N0000,15216,300696,-1876.1800,9.0900,24,20,7377,17.800000,18.000000
260,"2026-01-06 10:22:39",PKME.N0000,27280,581626,-2032.0600,38.2400,47,21,7383,150.000000,153.000000
261,"2026-01-06 10:22:39",SIL.N0000,33,1855,-5521.2100,-8.3300,11,13,315,330.000000,332.500000
262,"2026-01-06 10:22:39",MHDL.N0000,12021,795412,-6516.8500,-22.2200,14,22,100100,5.200000,6.500000
